policy_id,customer_id,agent_id,policy_type,sum_assured,premium_amount,premium_frequency,start_date,end_date,status
POL001849,CUST000284,AGT0024,Whole Life,1500000,8298.6,Quarterly,2026-05-29,2041-05-29,Active
POL001850,CUST002978,AGT0022,Whole Life,1500000,47385.56,Yearly,2025-12-21,2050-12-21,Lapsed
POL001851,CUST003400,AGT0037,Money Back,-10000000,82141.7,Quarterly,2026-04-26,2051-04-26,Matured
POL001852,CUST002083,AGT0046,ULIP,10000000,46722.71,Quarterly,2025-04-19,2040-04-19,Matured
POL001853,CUST003383,AGT0006,Whole Life,2000000,9467.15,Quarterly,2022-05-06,2052-05-06,Active
POL001854,CUST003383,AGT0036,Endowment,10000000,385270.64,Yearly,2023-10-26,2048-10-26,Lapsed
POL001855,CUST002636,AGT0048,ULIP,1500000,16743.55,Half-Yearly,2022-07-04,2037-07-04,Active
POL001856,CUST002636,AGT0047,Whole Life,1000000,1865.73,Monthly,2025-04-20,2055-04-20,Active
POL001857,CUST001822,AGT0049,ULIP,5000000,35596.67,Quarterly,2024-01-31,2049-01-31,Lapsed
POL001858,CUST003238,AGT0033,Term,2000000,35813.32,Half-Yearly,2022-03-30,2032-03-30,Lapsed
POL001859,CUST003409,AGT0032,Whole Life,5000000,63257.67,Yearly,2023-08-03,2038-08-03,Active
POL001860,CUST002672,AGT0054,Whole Life,1000000,2012.16,Monthly,2022-11-01,2047-11-01,Active
POL001861,CUST002672,AGT0058,Term,500000,17217.77,Yearly,2024-04-05,2044-04-05,Surrendered
POL001862,CUST002053,AGT0008,Money Back,1000000,13607.61,Half-Yearly,2049-03-16,2024-03-16,Active
POL001863,CUST002053,AGT0012,ULIP,2000000,33489.92,Half-Yearly,2026-05-11,2041-05-11,Active
POL001864,CUST001098,AGT0023,ULIP,1000000,5414.5,Quarterly,2025-01-19,2055-01-19,Lapsed
POL001865,CUST000061,AGT0038,Endowment,1000000,1983.36,Monthly,2021-12-19,2051-12-19,Lapsed
POL001866,CUST000061,AGT0017,Money Back,10000000,13714.12,Monthly,2023-08-11,2043-08-11,Lapsed
POL001867,CUST003606,AGT0025,Term,10000000,73152.33,Quarterly,2025-12-14,2035-12-14,Lapsed
POL001868,CUST001557,AGT0027,Money Back,2000000,47089.87,Yearly,2021-11-24,2031-11-24,Lapsed
POL001869,CUST001557,AGT0007,Money Back,1000000,8310.1,Half-Yearly,2022-07-21,2037-07-21,Active
POL001870,CUST003577,AGT0016,Term,1000000,1117.3,Monthly,2021-10-20,2041-10-20,Lapsed
POL001871,CUST003577,AGT0015,Money Back,5000000,13684.4,Monthly,2024-06-25,2044-06-25,Active
POL001872,CUST003577,AGT0054,Endowment,1500000,9107.68,Quarterly,2026-03-18,2046-03-18,Lapsed
POL001873,CUST001069,AGT0035,Endowment,10000000,15369.5,Monthly,2024-08-10,2044-08-10,Lapsed
POL001874,CUST001542,AGT0014,ULIP,500000,1497.89,Monthly,2024-06-19,2034-06-19,Active
POL001875,CUST001542,AGT0019,Term,500000,546.33,Monthly,2025-01-03,2045-01-03,Active
POL001876,CUST000011,AGT0058,Money Back,10000000,9522.35,Monthly,2024-02-19,2034-02-19,Active
POL001877,CUST000685,AGT0026,Term,1000000,35596.47,Yearly,2021-12-11,2051-12-11,Matured
POL001878,CUST000685,AGT0055,Money Back,500000,724.73,Monthly,2024-04-25,2034-04-25,Active
POL001879,CUST003867,AGT0004,ULIP,5000000,66513.79,Half-Yearly,2024-04-10,2044-04-10,Matured
POL001880,CUST003867,AGT0037,Endowment,1500000,2845.5,Monthly,2023-11-03,2038-11-03,Lapsed
POL001881,CUST001258,AGT0004,Term,2000000,2693.71,Monthly,2024-04-08,2054-04-08,Active
POL001882,CUST001258,AGT0051,Term,1500000,4457.05,Monthly,2021-07-09,2046-07-09,Matured
POL001883,CUST001258,AGT0044,Whole Life,500000,4185.09,Quarterly,2025-04-27,2040-04-27,Active
POL001884,CUST000992,AGT0060,Term,1000000,30070.21,Yearly,2021-11-27,2041-11-27,Active
POL001885,CUST002091,AGT0055,Term,1500000,1746.95,Monthly,2025-05-25,2035-05-25,Active
POL001886,CUST002901,AGT0028,ULIP,1000000,2764.85,Monthly,2023-01-04,2048-01-04,Active
POL001887,CUST003024,AGT0039,Money Back,1500000,28255.38,Yearly,2025-01-14,2050-01-14,Active
POL001888,CUST003785,AGT0043,Money Back,500000,9524.98,Yearly,2025-10-19,2035-10-19,Surrendered
POL001889,CUST002576,AGT0023,Term,5000000,21856.38,Quarterly,2022-01-18,2042-01-18,Active
POL001890,CUST002576,AGT0022,ULIP,500000,1559.0,Quarterly,2023-06-28,2033-06-28,Active
POL001891,CUST002576,AGT0005,Term,2000000,77948.71,Yearly,2025-05-19,2055-05-19,Active
POL001892,CUST001293,AGT0042,ULIP,-1500000,14981.33,Quarterly,2022-10-27,2042-10-27,Active
POL001893,CUST002984,AGT0047,ULIP,500000,3623.74,Quarterly,2022-09-13,2032-09-13,Active
POL001894,CUST002076,AGT0023,Whole Life,5000000,64044.73,Half-Yearly,2021-11-27,2051-11-27,Matured
POL001895,CUST002076,AGT0039,Whole Life,2000000,25200.51,Half-Yearly,2025-11-01,2055-11-01,Surrendered
POL001896,CUST002964,AGT0047,Term,500000,1155.23,Monthly,2023-01-04,2043-01-04,Active
POL001897,CUST001310,AGT0019,Whole Life,1500000,7863.23,Quarterly,2021-08-05,2046-08-05,Lapsed
POL001898,CUST000369,AGT0049,Endowment,2000000,29363.74,Yearly,2024-09-05,2034-09-05,Active
POL001899,CUST000369,AGT0031,ULIP,2000000,2961.62,Monthly,2021-09-26,2041-09-26,Matured
POL001900,CUST002080,AGT0053,Term,500000,3334.24,Half-Yearly,2025-03-09,2045-03-09,Active
POL001901,CUST003916,AGT0050,Whole Life,1000000,2801.97,Monthly,2023-03-04,2043-03-04,Active
POL001902,CUST003838,AGT0018,Term,500000,13122.43,Yearly,2025-11-01,2050-11-01,Active
POL001903,CUST003838,AGT0013,Term,2000000,5115.62,Quarterly,2024-06-24,2039-06-24,Active
POL001904,CUST001865,AGT0010,Term,500000,1775.03,Quarterly,2021-10-31,2041-10-31,Active
POL001905,CUST000769,AGT0056,Money Back,1000000,2173.46,Monthly,2026-01-08,2046-01-08,Active
POL001906,CUST002503,AGT0003,Endowment,1500000,8218.87,Half-Yearly,2021-08-18,2051-08-18,Active
POL001907,CUST003788,AGT0007,Money Back,1500000,2105.65,Monthly,2024-06-22,2049-06-22,Matured
POL001908,CUST003788,AGT0021,Term,1000000,2898.44,Monthly,2025-06-28,2045-06-28,Matured
POL001909,CUST003689,AGT0060,Whole Life,1000000,9426.52,Quarterly,2023-08-25,2038-08-25,Active
POL001910,CUST000157,AGT0049,Term,10000000,266957.36,Yearly,2025-07-08,2045-07-08,Active
POL001911,CUST003440,AGT0020,Endowment,500000,1481.03,Monthly,2023-06-20,2038-06-20,Active
POL001912,CUST003633,AGT0056,ULIP,10000000,47596.17,Quarterly,2022-03-12,2042-03-12,Active
POL001913,CUST001657,AGT0030,Money Back,500000,6021.48,Half-Yearly,2025-07-02,2045-07-02,Active
POL001914,CUST001657,AGT0044,ULIP,10000000,12715.49,Monthly,2023-08-24,2038-08-24,Active
POL001915,CUST002909,AGT0059,Money Back,1000000,16660.39,Yearly,2023-07-03,2033-07-03,Active
POL001916,CUST001006,AGT0043,Term,10000000,267493.35,Yearly,2022-05-17,2037-05-17,Lapsed
POL001917,CUST002515,AGT0016,Endowment,10000000,175174.3,Yearly,2024-03-17,2054-03-17,Matured
POL001918,CUST002542,AGT0021,Whole Life,5000000,8153.37,Monthly,2026-04-04,2056-04-04,Active
POL001919,CUST002542,AGT0049,ULIP,2000000,30936.18,Half-Yearly,2022-03-16,2042-03-16,Active
POL001920,CUST002191,AGT0041,Money Back,10000000,280822.85,Yearly,2021-07-19,2031-07-19,Active
POL001921,CUST003136,AGT0004,ULIP,1500000,15664.77,Yearly,2023-05-24,2038-05-24,Active
POL001922,CUST001013,AGT0029,Whole Life,2000000,11785.21,Quarterly,2023-04-24,2038-04-24,Active
POL001923,CUST000159,AGT0015,Term,-2000000,11662.39,Quarterly,2025-06-02,2045-06-02,Active
POL001924,CUST000159,AGT0004,Whole Life,10000000,15804.36,Monthly,2024-02-18,2054-02-18,Matured
POL001925,CUST002778,AGT0040,Endowment,10000000,79167.69,Half-Yearly,2023-06-28,2033-06-28,Lapsed
POL001926,CUST003561,AGT0032,Money Back,2000000,19038.82,Half-Yearly,2022-09-13,2042-09-13,Lapsed
POL001927,CUST002986,AGT0010,Endowment,1500000,22694.52,Half-Yearly,2024-07-25,2034-07-25,Active
POL001928,CUST002986,AGT0018,ULIP,1000000,12684.26,Half-Yearly,2025-07-27,2040-07-27,Lapsed
POL001929,CUST003877,AGT0026,Endowment,1500000,15195.18,Half-Yearly,2024-06-14,2034-06-14,Matured
POL001930,CUST003304,AGT0038,ULIP,-5000000,59390.19,Half-Yearly,2021-10-26,2041-10-26,Lapsed
POL001931,CUST000220,AGT0024,Whole Life,1000000,10448.39,Yearly,2026-02-26,2051-02-26,Active
POL001932,CUST000220,AGT0051,Whole Life,500000,2081.09,Quarterly,2022-07-24,2037-07-24,Active
POL001933,CUST003953,AGT0021,Money Back,1500000,14222.82,Quarterly,2022-01-05,2042-01-05,Lapsed
POL001934,CUST001221,AGT0054,Endowment,5000000,14228.38,Quarterly,2025-10-12,2050-10-12,Active
POL001935,CUST000941,AGT0019,Whole Life,2000000,3879.78,Monthly,2024-12-17,2039-12-17,Active
POL001936,CUST000228,AGT0035,Money Back,1000000,1588.42,Monthly,2023-09-08,2038-09-08,Active
POL001937,CUST000228,AGT0025,Endowment,500000,3463.78,Quarterly,2024-10-02,2044-10-02,Matured
POL001938,CUST000228,AGT0053,Money Back,1000000,1823.87,Monthly,2023-08-06,2048-08-06,Surrendered
POL001939,CUST002339,AGT0020,Term,1000000,6897.77,Quarterly,2022-11-09,2032-11-09,Active
POL001940,CUST003252,AGT0038,ULIP,500000,1419.06,Quarterly,2023-04-03,2038-04-03,Active
POL001941,CUST002035,AGT0039,Money Back,1000000,5302.54,Quarterly,2025-01-07,2040-01-07,Active
POL001942,CUST003165,AGT0038,Money Back,500000,1224.33,Monthly,2021-10-08,2031-10-08,Active
POL001943,CUST001531,AGT0046,Whole Life,500000,1940.77,Quarterly,2025-02-09,2050-02-09,Active
POL001944,CUST002997,AGT0039,ULIP,10000000,21186.4,Monthly,2024-12-24,2049-12-24,Active
POL001945,CUST002997,AGT0050,ULIP,500000,2100.89,Quarterly,2025-05-20,2050-05-20,Active
POL001946,CUST000170,AGT0030,Endowment,1000000,3239.27,Monthly,2025-10-28,2040-10-28,Lapsed
POL001947,CUST003100,AGT0019,Money Back,500000,5326.33,Half-Yearly,2026-03-25,2046-03-25,Active
POL001948,CUST001635,AGT0044,Whole Life,500000,9587.36,Half-Yearly,2024-07-14,2034-07-14,Active
POL001949,CUST001635,AGT0028,Money Back,10000000,25085.33,Monthly,2022-08-20,2032-08-20,Surrendered
POL001950,CUST002437,AGT0058,Whole Life,1500000,11477.89,Half-Yearly,2022-09-19,2032-09-19,Active
POL001951,CUST002437,AGT0006,Whole Life,500000,1396.36,Monthly,2026-01-31,2041-01-31,Active
POL001952,CUST002437,AGT0047,ULIP,2000000,3700.56,Monthly,2024-02-10,2054-02-10,Active
POL001953,CUST000775,AGT0041,Endowment,1000000,2521.26,Monthly,2026-05-12,2041-05-12,Active
POL001954,CUST001488,AGT0016,Whole Life,500000,14489.17,Yearly,2021-09-04,2046-09-04,Active
POL001955,CUST000503,AGT0005,Endowment,10000000,21812.11,Monthly,2025-03-04,2050-03-04,Active
POL001956,CUST001739,AGT0015,Whole Life,10000000,147068.23,Half-Yearly,2022-10-02,2052-10-02,Active
POL001957,CUST001739,AGT0013,Whole Life,500000,8843.52,Half-Yearly,2023-11-15,2033-11-15,Active
POL001958,CUST002440,AGT0016,Term,10000000,349053.43,Yearly,2026-04-20,2041-04-20,Lapsed
POL001959,CUST002474,AGT0010,Money Back,5000000,38863.96,Quarterly,2023-05-13,2038-05-13,Active
POL001960,CUST000455,AGT0031,ULIP,-5000000,106998.41,Yearly,2026-02-03,2056-02-03,Active
POL001961,CUST001337,AGT0052,Money Back,10000000,20605.55,Monthly,2024-10-13,2044-10-13,Active
POL001962,CUST001337,AGT0014,Whole Life,2000000,6078.59,Monthly,2024-01-09,2044-01-09,Active
POL001963,CUST000491,AGT0002,Endowment,500000,1390.35,Monthly,2023-04-10,2033-04-10,Lapsed
POL001964,CUST000491,AGT0029,Whole Life,1500000,32681.37,Yearly,2024-06-13,2039-06-13,Active
POL001965,CUST000383,AGT0021,Endowment,1500000,9238.33,Quarterly,2025-05-21,2035-05-21,Surrendered
POL001966,CUST000383,AGT0026,ULIP,1000000,38505.47,Yearly,2023-03-06,2038-03-06,Active
POL001967,CUST003016,AGT0019,Whole Life,5000000,89026.66,Yearly,2023-04-02,2048-04-02,Active
POL001968,CUST002574,AGT0002,Endowment,1000000,15622.37,Half-Yearly,2023-10-06,2043-10-06,Lapsed
POL001969,CUST001692,AGT0027,Endowment,1500000,41036.75,Yearly,2021-12-25,2031-12-25,Surrendered
POL001970,CUST000668,AGT0027,Money Back,1500000,12957.26,Quarterly,2024-11-10,2034-11-10,Active
POL001971,CUST000268,AGT0021,Whole Life,2000000,13959.16,Quarterly,2025-03-20,2050-03-20,Active
POL001972,CUST000268,AGT0056,Term,-5000000,22152.52,Quarterly,2023-08-22,2048-08-22,Matured
POL001973,CUST003173,AGT0024,Endowment,5000000,57781.47,Half-Yearly,2026-02-28,2036-02-28,Lapsed
POL001974,CUST002108,AGT0055,Endowment,1000000,18394.69,Half-Yearly,2024-08-02,2039-08-02,Active
POL001975,CUST002108,AGT0057,Term,1500000,47536.78,Yearly,2022-02-27,2042-02-27,Active
POL001976,CUST000958,AGT0042,Term,5000000,9903.61,Monthly,2022-03-09,2042-03-09,Active
POL001977,CUST003789,AGT0010,Endowment,500000,13332.51,Yearly,2025-07-04,2045-07-04,Lapsed
POL001978,CUST002996,AGT0018,Endowment,2000000,6298.99,Monthly,2022-11-05,2037-11-05,Lapsed
POL001979,CUST002996,AGT0001,ULIP,500000,11003.02,Yearly,2024-05-27,2049-05-27,Lapsed
POL001980,CUST002078,AGT0052,Whole Life,10000000,88652.68,Quarterly,2026-01-14,2041-01-14,Lapsed
POL001981,CUST003514,AGT0053,Endowment,500000,1652.22,Monthly,2024-05-10,2034-05-10,Matured
POL001982,CUST003038,AGT0025,Term,10000000,125506.97,Half-Yearly,2026-04-19,2056-04-19,Active
POL001983,CUST002656,AGT0037,Money Back,1000000,5671.45,Quarterly,2026-03-24,2041-03-24,Active
POL001984,CUST002656,AGT0039,Whole Life,500000,4769.39,Quarterly,2024-10-01,2054-10-01,Lapsed
POL001985,CUST003811,AGT0044,Term,10000000,102618.12,Yearly,2023-10-09,2038-10-09,Active
POL001986,CUST002232,AGT0059,ULIP,2000000,5360.4,Quarterly,2024-11-03,2054-11-03,Surrendered
POL001987,CUST002328,AGT0040,Money Back,10000000,30010.51,Monthly,2024-07-18,2034-07-18,Active
POL001988,CUST002560,AGT0057,Term,5000000,28743.89,Half-Yearly,2025-09-13,2040-09-13,Lapsed
POL001989,CUST001541,AGT0051,Term,-500000,5436.28,Half-Yearly,2024-03-01,2044-03-01,Active
POL001990,CUST001541,AGT0033,Money Back,10000000,13751.76,Monthly,2022-06-14,2032-06-14,Active
POL001991,CUST003212,AGT0016,Term,1500000,1479.69,Monthly,2022-09-05,2042-09-05,Active
POL001992,CUST002155,AGT0022,Whole Life,2000000,12275.43,Half-Yearly,2025-10-30,2055-10-30,Active
POL001993,CUST003428,AGT0023,Term,1500000,9119.76,Quarterly,2026-03-21,2056-03-21,Active
POL001994,CUST002677,AGT0060,Endowment,500000,545.55,Monthly,2023-02-28,2053-02-28,Active
POL001995,CUST002370,AGT0017,ULIP,2000000,70447.7,Yearly,2022-03-14,2032-03-14,Active
POL001996,CUST003917,AGT0026,Money Back,500000,16854.65,Yearly,2024-06-29,2039-06-29,Lapsed
POL001997,CUST001285,AGT0006,Money Back,10000000,61279.96,Quarterly,2024-09-12,2054-09-12,Active
POL001998,CUST001285,AGT0028,Term,1500000,34093.2,Yearly,2024-08-10,2054-08-10,Lapsed
POL001999,CUST000803,AGT0046,Money Back,5000000,115781.11,Yearly,2023-06-08,2048-06-08,Active
POL002000,CUST001671,AGT0021,Endowment,1000000,2024.56,Monthly,2023-11-30,2048-11-30,Active
POL002001,CUST001294,AGT0035,ULIP,5000000,39219.35,Half-Yearly,2023-08-07,2038-08-07,Active
POL002002,CUST001294,AGT0035,Term,5000000,99072.36,Yearly,2045-04-08,2025-04-08,Lapsed
POL002003,CUST000243,AGT0043,ULIP,1000000,4617.16,Quarterly,2021-11-15,2036-11-15,Active
POL002004,CUST002887,AGT0022,Whole Life,10000000,133933.71,Half-Yearly,2024-10-08,2049-10-08,Active
POL002005,CUST003688,AGT0053,ULIP,2000000,56285.14,Yearly,2024-08-04,2049-08-04,Active
POL002006,CUST001455,AGT0030,Endowment,500000,4033.81,Half-Yearly,2023-06-05,2038-06-05,Matured
POL002007,CUST001455,AGT0015,Endowment,2000000,55551.62,Yearly,2025-07-24,2050-07-24,Lapsed
POL002008,CUST001627,AGT0034,Term,10000000,12448.5,Monthly,2025-03-20,2045-03-20,Active
POL002009,CUST003094,AGT0053,ULIP,2000000,5066.27,Quarterly,2021-08-09,2031-08-09,Active
POL002010,CUST003477,AGT0001,Term,5000000,68759.25,Yearly,2024-09-02,2054-09-02,Lapsed
POL002011,CUST003375,AGT0059,Endowment,5000000,169003.72,Yearly,2022-08-02,2037-08-02,Active
POL002012,CUST001060,AGT0047,Term,500000,3551.56,Half-Yearly,2024-12-28,2054-12-28,Active
POL002013,CUST001060,AGT0004,Whole Life,10000000,159525.86,Yearly,2022-02-17,2052-02-17,Lapsed
POL002014,CUST000652,AGT0018,Term,1000000,2901.53,Monthly,2024-01-25,2034-01-25,Lapsed
POL002015,CUST000826,AGT0004,ULIP,10000000,164981.9,Yearly,2023-02-10,2043-02-10,Lapsed
POL002016,CUST000356,AGT0060,Whole Life,10000000,128180.7,Yearly,2025-02-07,2050-02-07,Active
POL002017,CUST001492,AGT0040,Whole Life,500000,6625.05,Yearly,2021-07-25,2051-07-25,Active
POL002018,CUST001492,AGT0003,Whole Life,1500000,49634.94,Yearly,2024-03-23,2049-03-23,Active
POL002019,CUST002991,AGT0002,Whole Life,5000000,23283.95,Quarterly,2022-05-26,2037-05-26,Active
POL002020,CUST001304,AGT0025,ULIP,1000000,19174.65,Half-Yearly,2022-11-12,2037-11-12,Surrendered
POL002021,CUST003268,AGT0054,ULIP,1000000,9678.91,Quarterly,2022-06-29,2047-06-29,Active
POL002022,CUST000879,AGT0019,Term,1500000,2969.96,Monthly,2024-09-29,2039-09-29,Active
POL002023,CUST003174,AGT0038,Endowment,2000000,3339.54,Monthly,2023-05-06,2033-05-06,Lapsed
POL002024,CUST000806,AGT0059,ULIP,500000,503.22,Monthly,2025-01-24,2035-01-24,Lapsed
POL002025,CUST003192,AGT0037,Term,-500000,584.85,Monthly,2023-04-21,2053-04-21,Active
POL002026,CUST002407,AGT0014,ULIP,2000000,71811.02,Yearly,2022-01-25,2042-01-25,Matured
POL002027,CUST002407,AGT0039,Endowment,1500000,7779.26,Quarterly,2021-10-26,2041-10-26,Matured
POL002028,CUST000395,AGT0025,ULIP,5000000,135520.16,Yearly,2026-02-22,2051-02-22,Lapsed
POL002029,CUST002968,AGT0010,Money Back,2000000,30363.36,Half-Yearly,2026-04-27,2051-04-27,Active
POL002030,CUST001139,AGT0024,Endowment,500000,4314.83,Quarterly,2026-05-22,2051-05-22,Active
POL002031,CUST001980,AGT0057,Money Back,1000000,26161.78,Yearly,2022-02-25,2042-02-25,Active
POL002032,CUST001172,AGT0003,Endowment,10000000,46757.37,Quarterly,2024-06-16,2049-06-16,Active
POL002033,CUST000350,AGT0043,Endowment,500000,14961.06,Yearly,2055-03-14,2025-03-14,Active
POL002034,CUST000687,AGT0014,Term,1500000,3348.04,Monthly,2023-04-12,2033-04-12,Active
POL002035,CUST000687,AGT0004,Endowment,2000000,77261.51,Yearly,2023-03-07,2033-03-07,Active
POL002036,CUST003904,AGT0025,Endowment,1000000,35350.47,Yearly,2026-05-27,2046-05-27,Matured
POL002037,CUST003904,AGT0047,Money Back,10000000,10568.56,Monthly,2023-01-13,2038-01-13,Active
POL002038,CUST001229,AGT0008,Term,5000000,14973.74,Quarterly,2025-06-25,2055-06-25,Active
POL002039,CUST001802,AGT0015,ULIP,5000000,32252.27,Quarterly,2024-12-22,2034-12-22,Surrendered
POL002040,CUST001802,AGT0039,ULIP,10000000,16710.91,Monthly,2025-07-01,2045-07-01,Matured
POL002041,CUST003282,AGT0015,Money Back,10000000,28702.67,Quarterly,2025-11-27,2035-11-27,Active
POL002042,CUST003282,AGT0011,Whole Life,2000000,2878.87,Monthly,2021-12-04,2046-12-04,Active
POL002043,CUST002920,AGT0028,Term,5000000,49439.2,Quarterly,2021-11-26,2031-11-26,Lapsed
POL002044,CUST000054,AGT0050,ULIP,5000000,184119.42,Yearly,2024-06-24,2044-06-24,Surrendered
POL002045,CUST000032,AGT0006,Term,1500000,4975.66,Monthly,2023-04-17,2038-04-17,Matured
POL002046,CUST001608,AGT0001,ULIP,10000000,75575.74,Quarterly,2024-11-25,2054-11-25,Lapsed
POL002047,CUST002616,AGT0009,Whole Life,2000000,57124.03,Yearly,2023-09-01,2038-09-01,Active
POL002048,CUST002616,AGT0028,Term,5000000,13504.12,Monthly,2022-06-27,2052-06-27,Active
POL002049,CUST002185,AGT0052,Whole Life,2000000,5454.01,Monthly,2021-09-16,2041-09-16,Active
POL002050,CUST003662,AGT0009,Whole Life,10000000,243614.87,Yearly,2023-12-23,2033-12-23,Matured
POL002051,CUST003464,AGT0043,Money Back,1000000,5743.32,Quarterly,2023-09-12,2048-09-12,Active
POL002052,CUST002870,AGT0038,Term,500000,2974.59,Quarterly,2025-04-20,2050-04-20,Active
POL002053,CUST002408,AGT0001,Whole Life,2000000,50883.39,Yearly,2022-09-19,2047-09-19,Lapsed
POL002054,CUST002352,AGT0021,Endowment,2000000,6414.68,Monthly,2024-04-29,2049-04-29,Surrendered
POL002055,CUST001349,AGT0016,Money Back,10000000,19928.32,Monthly,2026-02-19,2056-02-19,Active
POL002056,CUST000549,AGT0031,Money Back,5000000,24629.71,Quarterly,2023-12-18,2033-12-18,Active
POL002057,CUST000549,AGT0025,Whole Life,1000000,19617.97,Half-Yearly,2025-07-06,2050-07-06,Lapsed
POL002058,CUST001630,AGT0021,Money Back,1000000,19393.88,Half-Yearly,2025-07-28,2055-07-28,Active
POL002059,CUST001040,AGT0050,Term,10000000,27663.5,Monthly,2026-01-23,2046-01-23,Active
POL002060,CUST000459,AGT0009,Whole Life,5000000,33937.14,Quarterly,2025-03-24,2055-03-24,Surrendered
POL002061,CUST000768,AGT0042,ULIP,2000000,4338.58,Monthly,2025-01-01,2045-01-01,Active
POL002062,CUST000016,AGT0050,ULIP,5000000,4867.7,Monthly,2025-11-12,2050-11-12,Lapsed
POL002063,CUST000811,AGT0034,Money Back,1000000,13915.49,Half-Yearly,2023-10-21,2043-10-21,Active
POL002064,CUST003966,AGT0042,Money Back,2000000,79545.08,Yearly,2023-12-24,2043-12-24,Active
POL002065,CUST003966,AGT0057,Term,1000000,2635.13,Quarterly,2022-03-08,2052-03-08,Active
POL002066,CUST001442,AGT0018,Term,500000,17534.2,Yearly,2024-03-13,2054-03-13,Active
POL002067,CUST001321,AGT0015,Term,2000000,14477.05,Half-Yearly,2022-09-14,2052-09-14,Active
POL002068,CUST003914,AGT0011,Whole Life,5000000,12091.52,Monthly,2026-05-17,2041-05-17,Active
POL002069,CUST003914,AGT0017,Term,500000,1324.3,Quarterly,2022-03-24,2047-03-24,Active
POL002070,CUST000951,AGT0029,Whole Life,10000000,44467.18,Quarterly,2024-07-12,2049-07-12,Lapsed
POL002071,CUST000951,AGT0021,ULIP,1000000,19912.13,Half-Yearly,2023-08-07,2048-08-07,Lapsed
POL002072,CUST003611,AGT0039,Term,10000000,108654.24,Half-Yearly,2025-12-10,2045-12-10,Lapsed
POL002073,CUST000255,AGT0058,Whole Life,10000000,57454.95,Half-Yearly,2025-12-13,2050-12-13,Active
POL002074,CUST003264,AGT0022,Endowment,1500000,28644.25,Half-Yearly,2022-05-03,2042-05-03,Active
POL002075,CUST000401,AGT0013,ULIP,2000000,41236.15,Yearly,2022-11-25,2047-11-25,Matured
POL002076,CUST000401,AGT0043,ULIP,5000000,67117.33,Half-Yearly,2040-09-04,2025-09-04,Matured
POL002077,CUST002419,AGT0054,ULIP,10000000,288994.32,Yearly,2023-12-10,2053-12-10,Matured
POL002078,CUST002419,AGT0016,Whole Life,1000000,34896.11,Yearly,2024-08-22,2049-08-22,Active
POL002079,CUST002156,AGT0039,Whole Life,2000000,20274.53,Yearly,2022-04-26,2042-04-26,Active
