payment_id,policy_id,payment_date,amount_paid,late_fee,payment_mode
PAY0003688,POL000602,2023-02-07,3251.27,0.0,UPI
PAY0003689,POL000602,2023-03-08,3251.27,0.0,Cheque
PAY0003690,POL000602,2023-04-10,3251.27,0.0,AutoDebit
PAY0003691,POL000602,2023-05-13,3251.27,0.0,UPI
PAY0003692,POL000603,2022-07-13,25435.04,0.0,Cheque
PAY0003693,POL000603,2022-08-12,25435.04,0.0,Card
PAY0003694,POL000603,2022-09-11,25435.04,508.7,UPI
PAY0003695,POL000603,2022-10-20,25435.04,0.0,UPI
PAY0003696,POL000603,2022-11-16,25435.04,508.7,Card
PAY0003697,POL000603,2022-12-21,25435.04,0.0,Card
PAY0003698,POL000603,2023-01-20,25435.04,0.0,Cheque
PAY0003699,POL000603,2023-02-24,25435.04,508.7,Cheque
PAY0003700,POL000603,2023-03-24,25435.04,0.0,UPI
PAY0003701,POL000603,2023-04-22,25435.04,0.0,Cheque
PAY0003702,POL000603,2023-05-19,25435.04,0.0,UPI
PAY0003703,POL000603,2023-06-22,25435.04,0.0,UPI
PAY0003704,POL000603,2023-07-28,-25435.04,0.0,Cheque
PAY0003705,POL000603,2023-09-01,25435.04,0.0,UPI
PAY0003706,POL000603,2023-10-06,25435.04,0.0,AutoDebit
PAY0003707,POL000603,2023-11-13,25435.04,0.0,NetBanking
PAY0003708,POL000604,2024-05-16,39396.37,0.0,AutoDebit
PAY0003709,POL000604,2024-08-11,39396.37,0.0,AutoDebit
PAY0003710,POL000604,2024-11-14,39396.37,0.0,NetBanking
PAY0003711,POL000604,2025-02-11,39396.37,0.0,Card
PAY0003712,POL000604,2025-05-15,39396.37,787.93,UPI
PAY0003713,POL000604,2025-08-21,39396.37,0.0,UPI
PAY0003714,POL000604,2025-11-23,39396.37,0.0,Card
PAY0003715,POL000604,2026-02-24,39396.37,0.0,UPI
PAY0003716,POL000604,2026-06-04,39396.37,0.0,UPI
PAY0003717,POL000605,2023-11-26,3602.41,0.0,AutoDebit
PAY0003718,POL000605,2024-02-29,3602.41,0.0,AutoDebit
PAY0003719,POL000605,2024-06-04,3602.41,0.0,AutoDebit
PAY0003720,POL000605,2024-09-09,3602.41,0.0,Cheque
PAY0003721,POL000606,2022-05-01,23302.35,0.0,NetBanking
PAY0003722,POL000606,2022-11-02,23302.35,466.05,Cheque
PAY0003723,POL000606,2023-05-06,23302.35,0.0,Card
PAY0003724,POL000606,2023-11-06,23302.35,0.0,UPI
PAY0003725,POL000606,2024-05-07,23302.35,0.0,AutoDebit
PAY0003726,POL000606,2024-11-15,23302.35,0.0,Card
PAY0003727,POL000606,2025-05-17,23302.35,0.0,NetBanking
PAY0003728,POL000606,2025-11-22,23302.35,466.05,UPI
PAY0003729,POL000606,2026-06-02,23302.35,0.0,Card
PAY0003730,POL000607,2022-04-16,7820.01,0.0,Cheque
PAY0003731,POL000607,2022-10-16,7820.01,0.0,UPI
PAY0003732,POL000607,2023-04-25,7820.01,0.0,AutoDebit
PAY0003733,POL000607,2023-10-27,7820.01,0.0,UPI
PAY0003734,POL000608,2022-04-19,2195.42,0.0,NetBanking
PAY0003735,POL000608,2022-05-29,2195.42,0.0,NetBanking
PAY0003736,POL000608,2022-07-01,2195.42,43.91,Cheque
PAY0003737,POL000608,2022-07-31,2195.42,0.0,NetBanking
PAY0003738,POL000608,2022-08-27,2195.42,0.0,NetBanking
PAY0003739,POL000608,2022-09-30,2195.42,0.0,Cheque
PAY0003740,POL000608,2022-11-02,2195.42,0.0,UPI
PAY0003741,POL000608,2022-11-29,2195.42,0.0,NetBanking
PAY0003742,POL000608,2022-12-26,2195.42,0.0,NetBanking
PAY0003743,POL000608,2023-01-25,2195.42,0.0,UPI
PAY0003744,POL000608,2023-02-23,2195.42,0.0,AutoDebit
PAY0003745,POL000609,2024-01-06,80575.98,0.0,Card
PAY0003746,POL000609,2024-07-05,80575.98,0.0,NetBanking
PAY0003747,POL000609,2025-01-01,80575.98,0.0,AutoDebit
PAY0003748,POL000609,2025-07-04,80575.98,0.0,UPI
PAY0003749,POL000609,2026-01-09,80575.98,0.0,NetBanking
PAY0003750,POL000610,2023-06-18,2016.42,0.0,Card
PAY0003751,POL000610,2023-07-25,2016.42,0.0,NetBanking
PAY0003752,POL000610,2023-08-22,2016.42,0.0,NetBanking
PAY0003753,POL000610,2023-09-27,2016.42,0.0,UPI
PAY0003754,POL000610,2023-10-29,2016.42,0.0,AutoDebit
PAY0003755,POL000610,2023-11-30,2016.42,0.0,NetBanking
PAY0003756,POL000610,2024-01-02,2016.42,0.0,Card
PAY0003757,POL000610,2024-02-07,2016.42,0.0,Cheque
PAY0003758,POL000611,2023-07-13,24041.58,0.0,Cheque
PAY0003759,POL000611,2024-07-09,24041.58,0.0,Cheque
PAY0003760,POL000611,2025-07-08,24041.58,0.0,UPI
PAY0003761,POL000613,2022-07-02,6647.37,132.95,AutoDebit
PAY0003762,POL000613,2022-10-08,6647.37,0.0,AutoDebit
PAY0003763,POL000613,2023-01-04,6647.37,0.0,Card
PAY0003764,POL000613,2023-04-14,6647.37,0.0,NetBanking
PAY0003765,POL000613,2023-07-14,6647.37,0.0,AutoDebit
PAY0003766,POL000613,2023-10-17,6647.37,0.0,Cheque
PAY0003767,POL000613,2024-01-20,6647.37,0.0,Cheque
PAY0003768,POL000613,2024-04-23,6647.37,0.0,NetBanking
PAY0003769,POL000613,2024-07-28,6647.37,0.0,NetBanking
PAY0003770,POL000613,2024-11-01,6647.37,0.0,Cheque
PAY0003771,POL000613,2025-02-05,6647.37,0.0,AutoDebit
PAY0003772,POL000613,2025-05-16,6647.37,132.95,UPI
PAY0003773,POL000613,2025-08-15,6647.37,0.0,Card
PAY0003774,POL000613,2025-11-17,6647.37,0.0,NetBanking
PAY0003775,POL000613,2026-02-15,6647.37,0.0,UPI
PAY0003776,POL000613,2026-05-21,6647.37,132.95,Cheque
PAY0003777,POL000614,2023-12-03,179300.36,0.0,UPI
PAY0003778,POL000614,2024-06-07,179300.36,0.0,NetBanking
PAY0003779,POL000614,2024-12-04,179300.36,0.0,AutoDebit
PAY0003780,POL000614,2025-06-08,179300.36,0.0,UPI
PAY0003781,POL000614,2025-12-04,179300.36,0.0,Card
PAY0003782,POL000614,2026-06-11,179300.36,0.0,Cheque
PAY0003783,POL000615,2022-03-02,718.2,0.0,Cheque
PAY0003784,POL000615,2022-04-07,718.2,0.0,Card
PAY0003785,POL000615,2022-05-16,718.2,0.0,Card
PAY0003786,POL000615,2022-06-25,718.2,0.0,Cheque
PAY0003787,POL000615,2022-07-22,718.2,0.0,AutoDebit
PAY0003788,POL000616,2025-10-05,72063.95,0.0,UPI
PAY0003789,POL000616,2026-01-08,72063.95,0.0,NetBanking
PAY0003790,POL000616,2026-04-09,72063.95,0.0,NetBanking
PAY0003791,POL000617,2025-09-30,40557.8,0.0,UPI
PAY0003792,POL000618,2022-08-23,154404.04,0.0,Card
PAY0003793,POL000618,2023-02-18,154404.04,0.0,Card
PAY0003794,POL000618,2023-08-19,154404.04,0.0,AutoDebit
PAY0003795,POL000618,2024-02-14,154404.04,0.0,Cheque
PAY0003796,POL000618,2024-08-16,154404.04,0.0,Cheque
PAY0003797,POL000618,2025-02-22,154404.04,0.0,AutoDebit
PAY0003798,POL000618,2025-08-24,154404.04,0.0,Cheque
PAY0003799,POL000618,2026-02-20,154404.04,0.0,Cheque
PAY0003800,POL000620,2026-05-24,6035.38,0.0,UPI
PAY0003801,POL000621,2021-11-28,2557.66,0.0,UPI
PAY0003802,POL000621,2022-01-05,2557.66,51.15,Card
PAY0003803,POL000621,2022-02-11,2557.66,0.0,Card
PAY0003804,POL000621,2022-03-16,2557.66,0.0,NetBanking
PAY0003805,POL000621,2022-04-15,2557.66,0.0,NetBanking
PAY0003806,POL000621,2022-05-15,2557.66,0.0,AutoDebit
PAY0003807,POL000621,2022-06-20,2557.66,0.0,UPI
PAY0003808,POL000621,2022-07-19,2557.66,0.0,Card
PAY0003809,POL000621,2022-08-27,2557.66,0.0,UPI
PAY0003810,POL000621,2022-09-30,2557.66,51.15,Card
PAY0003811,POL000621,2022-11-01,2557.66,0.0,AutoDebit
PAY0003812,POL000621,2022-11-28,2557.66,0.0,Card
PAY0003813,POL000621,2023-01-02,2557.66,0.0,Card
PAY0003814,POL000621,2023-02-05,2557.66,0.0,AutoDebit
PAY0003815,POL000621,2023-03-08,2557.66,0.0,NetBanking
PAY0003816,POL000621,2023-04-17,2557.66,0.0,UPI
PAY0003817,POL000621,2023-05-18,2557.66,0.0,NetBanking
PAY0003818,POL000622,2025-03-25,11185.4,0.0,AutoDebit
PAY0003819,POL000622,2026-03-22,11185.4,0.0,NetBanking
PAY0003820,POL000623,2023-08-13,16070.37,0.0,Cheque
PAY0003821,POL000623,2023-11-20,16070.37,0.0,Cheque
PAY0003822,POL000623,2024-02-24,16070.37,0.0,Cheque
PAY0003823,POL000623,2024-05-30,16070.37,0.0,AutoDebit
PAY0003824,POL000623,2024-09-06,16070.37,0.0,AutoDebit
PAY0003825,POL000623,2024-12-09,16070.37,0.0,NetBanking
PAY0003826,POL000623,2025-03-11,16070.37,0.0,NetBanking
PAY0003827,POL000623,2025-06-14,16070.37,0.0,UPI
PAY0003828,POL000623,2025-09-16,16070.37,0.0,AutoDebit
PAY0003829,POL000623,2025-12-15,16070.37,0.0,NetBanking
PAY0003830,POL000623,2026-03-20,16070.37,0.0,UPI
PAY0003831,POL000623,2026-06-19,16070.37,0.0,Card
PAY0003832,POL000624,2026-03-26,16558.11,0.0,NetBanking
PAY0003833,POL000624,2026-05-02,16558.11,0.0,AutoDebit
PAY0003834,POL000624,2026-06-03,16558.11,0.0,Card
PAY0003835,POL000626,2022-10-12,20233.64,0.0,UPI
PAY0003836,POL000626,2022-11-08,20233.64,0.0,AutoDebit
PAY0003837,POL000626,2022-12-11,20233.64,0.0,AutoDebit
PAY0003838,POL000626,2023-01-18,20233.64,0.0,Card
PAY0003839,POL000626,2023-02-21,20233.64,0.0,UPI
PAY0003840,POL000626,2023-03-25,20233.64,0.0,UPI
PAY0003841,POL000626,2023-05-02,20233.64,0.0,NetBanking
PAY0003842,POL000626,2023-06-11,20233.64,0.0,NetBanking
PAY0003843,POL000626,2023-07-14,20233.64,0.0,Cheque
PAY0003844,POL000626,2023-08-15,20233.64,0.0,Card
PAY0003845,POL000627,2023-01-16,73248.1,1464.96,NetBanking
PAY0003846,POL000627,2024-01-26,73248.1,0.0,Cheque
PAY0003847,POL000627,2025-01-25,73248.1,0.0,NetBanking
PAY0003848,POL000627,2026-01-23,73248.1,0.0,Card
PAY0003849,POL000628,2025-10-12,46337.06,0.0,Cheque
PAY0003850,POL000629,2021-11-05,1250.79,0.0,NetBanking
PAY0003851,POL000629,2021-12-03,1250.79,0.0,NetBanking
PAY0003852,POL000629,2022-01-12,1250.79,0.0,AutoDebit
PAY0003853,POL000629,2022-02-18,1250.79,0.0,Cheque
PAY0003854,POL000629,2022-03-25,1250.79,25.02,NetBanking
PAY0003855,POL000629,2022-04-23,1250.79,0.0,AutoDebit
PAY0003856,POL000629,2022-05-30,1250.79,0.0,Card
PAY0003857,POL000629,2022-06-30,1250.79,0.0,UPI
PAY0003858,POL000629,2022-08-01,1250.79,0.0,Card
PAY0003859,POL000629,2022-09-02,1250.79,0.0,NetBanking
PAY0003860,POL000629,2022-10-04,1250.79,0.0,Card
PAY0003861,POL000629,2022-11-08,1250.79,0.0,Card
PAY0003862,POL000629,2022-12-18,1250.79,0.0,NetBanking
PAY0003863,POL000629,2023-01-14,1250.79,0.0,Card
PAY0003864,POL000629,2023-02-22,1250.79,0.0,Cheque
PAY0003865,POL000629,2023-03-29,1250.79,0.0,Cheque
PAY0003866,POL000629,2023-05-04,1250.79,0.0,Cheque
PAY0003867,POL000630,2025-09-09,87045.81,0.0,Cheque
PAY0003868,POL000630,2025-12-09,87045.81,0.0,Card
PAY0003869,POL000630,2026-03-12,87045.81,0.0,NetBanking
PAY0003870,POL000630,2026-06-13,87045.81,0.0,Cheque
PAY0003871,POL000632,2023-11-26,76593.78,1531.88,Card
PAY0003872,POL000632,2024-03-02,76593.78,0.0,AutoDebit
PAY0003873,POL000632,2024-06-06,76593.78,0.0,Cheque
PAY0003874,POL000632,2024-09-01,76593.78,0.0,AutoDebit
PAY0003875,POL000632,2024-12-09,76593.78,0.0,UPI
PAY0003876,POL000632,2025-03-09,76593.78,0.0,NetBanking
PAY0003877,POL000632,2025-06-12,76593.78,0.0,NetBanking
PAY0003878,POL000632,2025-09-07,76593.78,0.0,AutoDebit
PAY0003879,POL000632,2025-12-06,76593.78,0.0,AutoDebit
PAY0003880,POL000632,2026-03-09,76593.78,0.0,UPI
PAY0003881,POL000632,2026-06-09,76593.78,0.0,AutoDebit
PAY0003882,POL000633,2022-07-07,2165.91,0.0,AutoDebit
PAY0003883,POL000633,2022-08-04,2165.91,0.0,AutoDebit
PAY0003884,POL000633,2022-09-11,2165.91,0.0,UPI
PAY0003885,POL000633,2022-10-09,2165.91,0.0,AutoDebit
PAY0003886,POL000633,2022-11-08,2165.91,0.0,AutoDebit
PAY0003887,POL000633,2022-12-10,2165.91,0.0,Cheque
PAY0003888,POL000633,2023-01-14,2165.91,0.0,Card
PAY0003889,POL000634,2026-04-27,1217.68,0.0,NetBanking
PAY0003890,POL000634,2026-05-31,1217.68,0.0,Card
PAY0003891,POL000634,2026-06-28,1217.68,0.0,AutoDebit
PAY0003892,POL000635,2022-03-03,27443.73,0.0,Card
PAY0003893,POL000635,2022-09-02,27443.73,0.0,Card
PAY0003894,POL000635,2023-03-08,27443.73,548.87,Card
PAY0003895,POL000635,2023-09-13,27443.73,0.0,Card
PAY0003896,POL000635,2024-03-21,27443.73,548.87,NetBanking
PAY0003897,POL000635,2024-09-27,27443.73,0.0,NetBanking
PAY0003898,POL000636,2023-06-29,15164.05,0.0,NetBanking
PAY0003899,POL000636,2024-06-28,15164.05,0.0,UPI
PAY0003900,POL000636,2025-07-04,15164.05,0.0,UPI
PAY0003901,POL000637,2024-04-02,6620.04,0.0,Card
PAY0003902,POL000637,2024-05-10,6620.04,0.0,Card
PAY0003903,POL000637,2024-06-18,6620.04,132.4,UPI
PAY0003904,POL000637,2024-07-18,6620.04,0.0,UPI
PAY0003905,POL000637,2024-08-18,6620.04,0.0,NetBanking
PAY0003906,POL000637,2024-09-16,6620.04,132.4,Card
PAY0003907,POL000637,2024-10-17,6620.04,0.0,NetBanking
PAY0003908,POL000637,2024-11-14,6620.04,0.0,UPI
PAY0003909,POL000637,2024-12-17,6620.04,0.0,AutoDebit
PAY0003910,POL000637,2025-01-25,6620.04,0.0,Card
PAY0003911,POL000637,2025-02-22,6620.04,0.0,Card
PAY0003912,POL000637,2025-04-03,6620.04,132.4,NetBanking
PAY0003913,POL000637,2025-05-09,6620.04,0.0,NetBanking
PAY0003914,POL000637,2025-06-06,6620.04,0.0,AutoDebit
PAY0003915,POL000637,2025-07-09,6620.04,0.0,Cheque
PAY0003916,POL000637,2025-08-11,6620.04,0.0,UPI
PAY0003917,POL000637,2025-09-13,6620.04,0.0,Card
PAY0003918,POL000637,2025-10-19,6620.04,0.0,Cheque
PAY0003919,POL000637,2025-11-18,6620.04,0.0,UPI
PAY0003920,POL000637,2025-12-27,6620.04,132.4,AutoDebit
PAY0003921,POL000637,2026-01-27,6620.04,0.0,Cheque
PAY0003922,POL000637,2026-03-01,6620.04,0.0,Cheque
PAY0003923,POL000637,2026-03-31,6620.04,0.0,NetBanking
PAY0003924,POL000638,2024-01-06,46281.16,925.62,Cheque
PAY0003925,POL000638,2024-04-10,46281.16,0.0,UPI
PAY0003926,POL000638,2024-07-19,46281.16,925.62,NetBanking
PAY0003927,POL000638,2024-10-18,46281.16,0.0,UPI
PAY0003928,POL000638,2025-01-21,46281.16,0.0,UPI
PAY0003929,POL000638,2025-04-18,46281.16,0.0,AutoDebit
PAY0003930,POL000638,2025-07-27,46281.16,0.0,AutoDebit
PAY0003931,POL000638,2025-10-24,46281.16,0.0,Card
PAY0003932,POL000638,2026-01-26,46281.16,0.0,Cheque
PAY0003933,POL000638,2026-04-24,46281.16,0.0,Card
PAY0003934,POL000639,2026-02-24,186399.95,0.0,AutoDebit
PAY0003935,POL000640,2025-05-29,42460.36,0.0,Cheque
PAY0003936,POL000640,2025-08-27,42460.36,0.0,AutoDebit
PAY0003937,POL000640,2025-12-02,42460.36,0.0,AutoDebit
PAY0003938,POL000640,2026-03-12,42460.36,0.0,Cheque
PAY0003939,POL000640,2026-06-17,42460.36,0.0,Card
PAY0003940,POL000641,2025-04-09,7185.35,0.0,UPI
PAY0003941,POL000641,2025-05-08,7185.35,0.0,AutoDebit
PAY0003942,POL000641,2025-06-08,7185.35,0.0,Cheque
PAY0003943,POL000641,2025-07-07,7185.35,0.0,Cheque
PAY0003944,POL000641,2025-08-04,7185.35,0.0,AutoDebit
PAY0003945,POL000641,2025-09-04,7185.35,0.0,NetBanking
PAY0003946,POL000641,2025-10-02,7185.35,0.0,Cheque
PAY0003947,POL000641,2025-11-07,7185.35,0.0,Card
PAY0003948,POL000641,2025-12-09,7185.35,0.0,UPI
PAY0003949,POL000641,2026-01-07,7185.35,0.0,UPI
PAY0003950,POL000641,2026-02-08,7185.35,0.0,NetBanking
PAY0003951,POL000641,2026-03-18,7185.35,0.0,UPI
PAY0003952,POL000641,2026-04-24,-7185.35,0.0,Cheque
PAY0003953,POL000641,2026-05-22,7185.35,0.0,UPI
PAY0003954,POL000641,2026-06-19,7185.35,0.0,AutoDebit
PAY0003955,POL000642,2023-02-06,19850.42,0.0,Cheque
PAY0003956,POL000642,2023-08-05,19850.42,0.0,AutoDebit
PAY0003957,POL000642,2024-02-08,19850.42,0.0,NetBanking
PAY0003958,POL000642,2024-08-18,19850.42,0.0,UPI
PAY0003959,POL000642,2025-02-22,19850.42,0.0,UPI
PAY0003960,POL000642,2025-08-26,19850.42,0.0,NetBanking
PAY0003961,POL000642,2026-02-25,19850.42,0.0,NetBanking
PAY0003962,POL000643,2022-04-12,2128.22,0.0,AutoDebit
PAY0003963,POL000643,2022-05-15,2128.22,0.0,Card
PAY0003964,POL000643,2022-06-17,2128.22,0.0,NetBanking
PAY0003965,POL000643,2022-07-14,2128.22,0.0,Card
PAY0003966,POL000643,2022-08-13,2128.22,0.0,NetBanking
PAY0003967,POL000643,2022-09-09,2128.22,0.0,UPI
PAY0003968,POL000644,2024-03-29,7469.52,0.0,UPI
PAY0003969,POL000644,2025-03-26,7469.52,0.0,Card
PAY0003970,POL000644,2026-03-26,7469.52,0.0,NetBanking
PAY0003971,POL000645,2023-08-28,1495.27,0.0,Cheque
PAY0003972,POL000645,2023-09-28,1495.27,0.0,UPI
PAY0003973,POL000645,2023-11-06,1495.27,0.0,Cheque
PAY0003974,POL000645,2023-12-10,1495.27,0.0,UPI
PAY0003975,POL000645,2024-01-18,1495.27,0.0,AutoDebit
PAY0003976,POL000645,2024-02-25,1495.27,0.0,AutoDebit
PAY0003977,POL000645,2024-03-25,1495.27,0.0,UPI
PAY0003978,POL000645,2024-05-03,1495.27,0.0,NetBanking
PAY0003979,POL000645,2024-06-07,1495.27,0.0,UPI
PAY0003980,POL000645,2024-07-16,1495.27,0.0,NetBanking
PAY0003981,POL000645,2024-08-23,1495.27,0.0,Cheque
PAY0003982,POL000645,2024-09-20,1495.27,0.0,AutoDebit
PAY0003983,POL000645,2024-10-28,1495.27,0.0,Cheque
PAY0003984,POL000645,2024-12-07,1495.27,0.0,Cheque
PAY0003985,POL000645,2025-01-12,1495.27,0.0,Cheque
PAY0003986,POL000645,2025-02-12,1495.27,29.91,Cheque
PAY0003987,POL000645,2025-03-15,1495.27,0.0,NetBanking
PAY0003988,POL000645,2025-04-19,1495.27,0.0,NetBanking
PAY0003989,POL000646,2023-03-22,3052.92,0.0,UPI
PAY0003990,POL000646,2023-06-28,3052.92,0.0,NetBanking
PAY0003991,POL000646,2023-09-23,3052.92,0.0,Cheque
PAY0003992,POL000646,2024-01-01,3052.92,0.0,AutoDebit
PAY0003993,POL000646,2024-04-09,3052.92,0.0,Cheque
PAY0003994,POL000646,2024-07-13,3052.92,0.0,Card
PAY0003995,POL000646,2024-10-08,3052.92,0.0,UPI
PAY0003996,POL000646,2025-01-07,3052.92,61.06,UPI
PAY0003997,POL000646,2025-04-10,3052.92,0.0,Card
PAY0003998,POL000646,2025-07-15,3052.92,0.0,AutoDebit
PAY0003999,POL000646,2025-10-22,3052.92,0.0,Cheque
PAY0004000,POL000646,2026-01-22,3052.92,0.0,NetBanking
PAY0004001,POL000646,2026-04-19,3052.92,0.0,Card
PAY0004002,POL000647,2024-01-19,28019.98,0.0,NetBanking
PAY0004003,POL000647,2024-02-23,28019.98,0.0,UPI
PAY0004004,POL000647,2024-03-25,28019.98,0.0,UPI
PAY0004005,POL000647,2024-04-21,28019.98,0.0,NetBanking
PAY0004006,POL000647,2024-05-27,28019.98,0.0,UPI
PAY0004007,POL000647,2024-06-23,28019.98,0.0,AutoDebit
PAY0004008,POL000647,2024-07-23,28019.98,0.0,UPI
PAY0004009,POL000648,2024-12-01,96926.6,0.0,Card
PAY0004010,POL000648,2025-06-08,96926.6,1938.53,Cheque
PAY0004011,POL000648,2025-12-16,96926.6,0.0,UPI
PAY0004012,POL000649,2022-08-20,4706.7,0.0,AutoDebit
PAY0004013,POL000649,2022-11-20,4706.7,0.0,Card
PAY0004014,POL000649,2023-02-20,4706.7,0.0,NetBanking
PAY0004015,POL000649,2023-05-18,4706.7,0.0,Card
PAY0004016,POL000649,2023-08-25,4706.7,0.0,Cheque
PAY0004017,POL000649,2023-11-23,4706.7,0.0,Cheque
PAY0004018,POL000649,2024-02-27,4706.7,0.0,Card
PAY0004019,POL000649,2024-06-06,4706.7,0.0,NetBanking
PAY0004020,POL000649,2024-09-01,4706.7,0.0,NetBanking
PAY0004021,POL000649,2024-12-02,4706.7,0.0,NetBanking
PAY0004022,POL000649,2025-02-27,4706.7,0.0,UPI
PAY0004023,POL000649,2025-06-06,4706.7,94.13,UPI
PAY0004024,POL000649,2025-09-09,4706.7,94.13,Cheque
PAY0004025,POL000650,2025-07-22,61835.44,0.0,AutoDebit
PAY0004026,POL000650,2026-01-20,61835.44,0.0,Cheque
PAY0004027,POL000651,2022-01-22,8093.09,0.0,Card
PAY0004028,POL000651,2022-02-28,8093.09,0.0,Cheque
PAY0004029,POL000651,2022-03-29,8093.09,0.0,Card
PAY0004030,POL000651,2022-04-25,8093.09,0.0,AutoDebit
PAY0004031,POL000651,2022-05-28,8093.09,0.0,Cheque
PAY0004032,POL000651,2022-06-30,8093.09,0.0,NetBanking
PAY0004033,POL000651,2022-08-04,8093.09,0.0,Cheque
PAY0004034,POL000651,2022-09-11,8093.09,0.0,AutoDebit
PAY0004035,POL000651,2022-10-21,8093.09,0.0,NetBanking
PAY0004036,POL000651,2022-11-25,8093.09,0.0,Cheque
PAY0004037,POL000651,2022-12-27,8093.09,0.0,UPI
PAY0004038,POL000651,2023-02-01,8093.09,0.0,NetBanking
PAY0004039,POL000651,2023-03-07,8093.09,0.0,Cheque
PAY0004040,POL000651,2023-04-15,8093.09,0.0,Card
PAY0004041,POL000651,2023-05-22,8093.09,0.0,Cheque
PAY0004042,POL000651,2023-06-24,8093.09,0.0,NetBanking
PAY0004043,POL000651,2023-07-22,8093.09,0.0,Card
PAY0004044,POL000651,2023-08-21,8093.09,0.0,AutoDebit
PAY0004045,POL000651,2023-09-23,8093.09,0.0,Card
PAY0004046,POL000652,2023-09-04,420.16,0.0,UPI
PAY0004047,POL000652,2023-10-04,420.16,0.0,NetBanking
PAY0004048,POL000652,2023-11-10,420.16,0.0,AutoDebit
PAY0004049,POL000652,2023-12-14,420.16,0.0,Cheque
PAY0004050,POL000652,2024-01-14,420.16,0.0,Card
PAY0004051,POL000652,2024-02-16,420.16,0.0,NetBanking
PAY0004052,POL000652,2024-03-19,420.16,0.0,Card
PAY0004053,POL000652,2024-04-25,420.16,0.0,NetBanking
PAY0004054,POL000652,2024-05-22,420.16,0.0,Cheque
PAY0004055,POL000653,2022-05-17,6475.26,0.0,NetBanking
PAY0004056,POL000653,2022-11-20,6475.26,0.0,UPI
PAY0004057,POL000653,2023-05-24,6475.26,0.0,NetBanking
PAY0004058,POL000653,2023-11-30,6475.26,0.0,NetBanking
PAY0004059,POL000653,2024-06-04,6475.26,0.0,AutoDebit
PAY0004060,POL000653,2024-12-09,6475.26,0.0,UPI
PAY0004061,POL000653,2025-06-19,6475.26,0.0,Card
PAY0004062,POL000653,2025-12-22,6475.26,129.51,AutoDebit
PAY0004063,POL000653,2026-06-23,6475.26,0.0,Cheque
PAY0004064,POL000654,2024-11-28,9930.01,0.0,UPI
PAY0004065,POL000654,2025-03-06,9930.01,0.0,AutoDebit
PAY0004066,POL000654,2025-06-08,9930.01,198.6,AutoDebit
PAY0004067,POL000654,2025-09-16,9930.01,0.0,Cheque
PAY0004068,POL000654,2025-12-18,9930.01,0.0,Cheque
PAY0004069,POL000654,2026-03-24,9930.01,0.0,Card
PAY0004070,POL000654,2026-06-24,9930.01,0.0,AutoDebit
PAY0004071,POL000655,2023-09-01,11073.46,0.0,UPI
PAY0004072,POL000655,2023-10-07,11073.46,0.0,Cheque
PAY0004073,POL000655,2023-11-06,11073.46,0.0,Cheque
PAY0004074,POL000655,2023-12-07,11073.46,0.0,Card
PAY0004075,POL000655,2024-01-14,-11073.46,221.47,Cheque
PAY0004076,POL000655,2024-02-16,11073.46,0.0,Cheque
PAY0004077,POL000655,2024-03-27,11073.46,0.0,Card
PAY0004078,POL000655,2024-05-02,11073.46,0.0,Card
PAY0004079,POL000655,2024-06-09,11073.46,0.0,UPI
PAY0004080,POL000655,2024-07-19,11073.46,0.0,NetBanking
PAY0004081,POL000655,2024-08-21,11073.46,0.0,UPI
PAY0004082,POL000655,2024-09-26,11073.46,0.0,UPI
PAY0004083,POL000655,2024-10-31,11073.46,0.0,NetBanking
PAY0004084,POL000655,2024-12-03,11073.46,0.0,NetBanking
PAY0004085,POL000657,2026-01-15,985.11,0.0,AutoDebit
PAY0004086,POL000657,2026-02-24,985.11,0.0,UPI
PAY0004087,POL000657,2026-03-24,985.11,0.0,UPI
PAY0004088,POL000657,2026-05-02,985.11,0.0,Cheque
PAY0004089,POL000657,2026-06-07,985.11,0.0,UPI
PAY0004090,POL000658,2021-09-02,6117.69,0.0,UPI
PAY0004091,POL000658,2021-10-09,6117.69,0.0,UPI
PAY0004092,POL000658,2021-11-11,6117.69,0.0,Card
PAY0004093,POL000658,2021-12-15,6117.69,0.0,NetBanking
PAY0004094,POL000658,2022-01-24,6117.69,0.0,NetBanking
PAY0004095,POL000658,2022-02-27,6117.69,0.0,Card
PAY0004096,POL000658,2022-03-30,6117.69,0.0,NetBanking
PAY0004097,POL000658,2022-04-27,6117.69,0.0,Cheque
PAY0004098,POL000658,2022-06-02,6117.69,0.0,UPI
PAY0004099,POL000658,2022-07-12,6117.69,0.0,Card
PAY0004100,POL000658,2022-08-20,6117.69,0.0,UPI
PAY0004101,POL000658,2022-09-19,6117.69,0.0,Card
PAY0004102,POL000658,2022-10-16,6117.69,122.35,UPI
PAY0004103,POL000658,2022-11-13,6117.69,0.0,NetBanking
PAY0004104,POL000658,2022-12-16,6117.69,0.0,AutoDebit
PAY0004105,POL000658,2023-01-18,6117.69,0.0,Cheque
PAY0004106,POL000658,2023-02-21,6117.69,0.0,AutoDebit
PAY0004107,POL000658,2023-03-27,6117.69,0.0,Cheque
PAY0004108,POL000658,2023-05-06,6117.69,0.0,AutoDebit
PAY0004109,POL000658,2023-06-14,6117.69,0.0,AutoDebit
PAY0004110,POL000658,2023-07-14,6117.69,0.0,UPI
